timestamp,x,y,z
1637208047.550,-0.430206388,0.90460223,0.096466064
1637208047.555,-0.430206269,0.899581909,0.098907605
1637208047.558,-0.433135986,0.89187628,0.09512338
1637208047.560,-0.429870725,0.888702512,0.092971936
1637208047.664,-0.432784975,0.901947021,0.095748901
1637208047.668,-0.437133759,0.915924132,0.098785408
1637208047.669,-0.433700562,0.909622192,0.08889772
1637208047.670,-0.432800293,0.894455016,0.079040624
1637208047.671,-0.437133789,0.902557433,0.077392623
1637208047.672,-0.43977353,0.906600952,0.084442273
1637208047.673,-0.435821474,0.905258119,0.087387137
1637208047.674,-0.427902251,0.893600523,0.081268348
1637208047.677,-0.428543091,0.889083922,0.072586149
1637208047.679,-0.430755645,0.890441895,0.073379576
1637208047.951,-0.43409729,0.890274107,0.082717963
1637208047.952,-0.436050385,0.894455016,0.092224196
1637208047.955,-0.432449341,0.896087706,0.087738045
1637208047.977,-0.43045041,0.899841309,0.077667274
1637208048.111,-0.428283721,0.894836545,0.0752564
1637208048.114,-0.429794401,0.896804988,0.081527881
1637208048.203,-0.43157956,0.902755737,0.090835713
1637208048.220,-0.43220526,0.906677365,0.086578369
1637208048.221,-0.437072784,0.903289855,0.0840455
1637208048.225,-0.435195923,0.902191162,0.087570302
1637208048.226,-0.427383453,0.905273497,0.085647643
1637208048.230,-0.426742643,0.905121028,0.084091209
1637208048.231,-0.429275572,0.898224056,0.080474898
1637208048.235,-0.429489136,0.888717651,0.082321338
1637208048.236,-0.431625456,0.896606624,0.09289553
1637208048.241,-0.434448212,0.909256041,0.096283033
1637208048.243,-0.430526733,0.901214659,0.087890647
1637208048.245,-0.429077148,0.892013609,0.081100516
1637208048.246,-0.428909302,0.901763976,0.087509222
1637208048.249,-0.429794431,0.910049617,0.094986022
1637208048.454,-0.428649992,0.904693782,0.096984908
1637208048.458,-0.430099428,0.895950258,0.09141548
1637208048.487,-0.431808501,0.897445738,0.090133727
1637208049.013,-0.430023193,0.905120969,0.093414359
1637208049.014,-0.429901183,0.901886106,0.093826376
1637208049.288,-0.430954039,0.895080805,0.089523301
1637208049.290,-0.432403564,0.900650144,0.091827467
1637208049.291,-0.429336518,0.904174924,0.092865013
1637208049.516,-0.43043527,0.90333575,0.093536459
1637208049.517,-0.429962188,0.899261534,0.08883667
1637208049.647,-0.432174683,0.899536192,0.087478749
1637208049.648,-0.432983398,0.901519775,0.093048096
1637208049.653,-0.432144165,0.904006958,0.093292356
1637208049.654,-0.429748565,0.900558472,0.092132621
1637208049.957,-0.429244995,0.900100827,0.090194747
1637208049.961,-0.42855829,0.899887025,0.083084174
1637208049.962,-0.427597016,0.895767212,0.085235685
1637208049.963,-0.425704926,0.897857666,0.09271244
1637208050.101,-0.429199219,0.899780273,0.096862875
1637208050.104,-0.429641783,0.897812068,0.097320676
1637208050.105,-0.428772002,0.894912779,0.091735967
1637208050.109,-0.428985596,0.900741577,0.091842733
1637208050.110,-0.428787231,0.908462524,0.091293365
1637208050.472,-0.432876617,0.905380309,0.090957746
1637208051.365,-0.431640685,0.89614886,0.087967038
1637208051.366,-0.432815582,0.896194518,0.085098341
1637208051.371,-0.430496275,0.902725399,0.090026975
1637208051.372,-0.428588927,0.899582028,0.09021005
1637208051.375,-0.430862457,0.895874023,0.08839421
1637208051.376,-0.431259185,0.900604248,0.091095135
1637208051.379,-0.427139252,0.904708862,0.086776763
1637208051.380,-0.426025391,0.899383485,0.088653661
1637208051.493,-0.430069029,0.895340145,0.090316795
1637208051.494,-0.431732208,0.898910582,0.0945893
1637208051.499,-0.432647735,0.90133673,0.09094245
1637208051.631,-0.433242828,0.899078429,0.091156021
1637208051.632,-0.432479948,0.895218074,0.089737043
1637208051.638,-0.431411833,0.900528133,0.094070576
1637208051.639,-0.429458648,0.906295776,0.095123403
1637208051.641,-0.431869477,0.899993837,0.092651427
1637208051.643,-0.430480868,0.893554568,0.087951638
1637208051.644,-0.430267334,0.894424498,0.087402396
1637208051.647,-0.42880246,0.893600464,0.093399145
1637208051.778,-0.433196992,0.898086488,0.092529409
1637208051.779,-0.432983428,0.893173277,0.092941396
1637208051.780,-0.43170166,0.901351929,0.092437796
1637208051.782,-0.428100586,0.897766173,0.093627997
1637208051.783,-0.429595947,0.899322569,0.090728804
1637208051.784,-0.431488007,0.892196655,0.09042374
1637208051.786,-0.434051514,0.888519347,0.093185544
1637208051.910,-0.431121796,0.889282286,0.095718481
1637208051.915,-0.428238004,0.894714534,0.092590399
1637208052.018,-0.424728423,0.888595641,0.085678257
1637208052.020,-0.421310395,0.892669678,0.085891843
1637208052.245,-0.420959502,0.904876769,0.092239358
1637208052.246,-0.416214079,0.910492122,0.095169201
1637208052.250,-0.424163908,0.898788631,0.088974126
1637208052.270,-0.435790986,0.891235292,0.091247633
1637208052.273,-0.434188813,0.904952943,0.098159827
1637208052.361,-0.424789459,0.909729004,0.098114155
1637208052.362,-0.415924132,0.919403136,0.090499885
1637208052.383,-0.41545102,0.913955688,0.085388221
1637208052.384,-0.421096891,0.913116753,0.085342519
1637208052.394,-0.430831939,0.902267516,0.089874431
1637208052.395,-0.43283087,0.897323728,0.090835653
1637208052.401,-0.423934996,0.898086727,0.08795169
1637208052.402,-0.423858672,0.90057379,0.094803013
1637208052.404,-0.415710449,0.899383605,0.085510299
1637208052.405,-0.403457642,0.900558531,0.078506537
1637208052.407,-0.410232633,0.917175412,0.08949288
1637208052.500,-0.415267944,0.914291382,0.088516362
1637208052.504,-0.417190522,0.905136108,0.085327193
1637208052.505,-0.419097871,0.906677246,0.088195935
1637208052.508,-0.414657593,0.915435791,0.090667792
1637208052.526,-0.410476714,0.914260924,0.098144695
1637208052.653,-0.40347293,0.918747008,0.091201782
1637208052.654,-0.403305084,0.918563902,0.101867683
1637208052.659,-0.407180905,0.908798397,0.100265622
1637208052.661,-0.405273497,0.893265069,0.074569777
1637208052.662,-0.404724121,0.923706055,0.08114624
1637208052.664,-0.416793764,0.931686401,0.090209998
1637208052.665,-0.41809085,0.913391173,0.083130039
1637208052.666,-0.41128549,0.906875789,0.086258046
1637208052.795,-0.409988433,0.914550841,0.092910796
1637208052.798,-0.408798218,0.920532227,0.094726704
1637208053.451,-0.401535034,0.910491943,0.084808439
1637208053.457,-0.403991699,0.898422241,0.076507665
1637208053.458,-0.415176392,0.901290894,0.089950539
1637208053.465,-0.419464052,0.907669067,0.098999083
1637208053.466,-0.413360626,0.914825499,0.097457923
1637208053.556,-0.411193818,0.906158388,0.082763769
1637208053.557,-0.412612855,0.898544252,0.075302094
1637208053.560,-0.411041379,0.906601071,0.085495166
1637208053.562,-0.406265289,0.901687682,0.107681356
1637208053.582,-0.411804289,0.904373348,0.092971884
1637208053.583,-0.405761808,0.897720516,0.078674354
1637208053.587,-0.404205322,0.919372559,0.085311919
1637208053.588,-0.421264619,0.913894653,0.093353331
1637208053.593,-0.412078857,0.900833189,0.090789855
1637208053.594,-0.406967193,0.891891539,0.089019798
1637208053.956,-0.405654967,0.898330748,0.103439376
1637208054.285,-0.413223356,0.894363582,0.098815978
1637208054.287,-0.412689179,0.922744751,0.094574086
1637208054.290,-0.405014068,0.934478819,0.08363349
1637208054.291,-0.400497496,0.922180355,0.090789907
1637208054.292,-0.413040161,0.909042358,0.096435525
1637208054.388,-0.41040048,0.904876888,0.100509666
1637208054.407,-0.410049438,0.893447757,0.102020316
1637208054.408,-0.405761719,0.88343817,0.090606742
1637208054.410,-0.400390685,0.891067684,0.0708161
1637208054.411,-0.403594971,0.917190611,0.098022498
1637208054.412,-0.402206391,0.935577393,0.139694288
1637208054.417,-0.402694702,0.940185666,0.12988282
1637208054.418,-0.401824981,0.926345885,0.110183798
1637208054.562,-0.406814516,0.891204834,0.097717404
1637208054.565,-0.396118134,0.892578065,0.117324814
1637208054.567,-0.395050079,0.899490356,0.119705312
1637208056.927,-0.398162901,0.922271967,0.11428836
1637208057.052,-0.401748627,0.936889648,0.134506248
1637208057.538,-0.399978667,0.917572081,0.12355049
1637208057.539,-0.392120391,0.921066523,0.111923255
1637208057.764,-0.386291534,0.907806456,0.113433912
1637208057.771,-0.389663726,0.906707823,0.127716087
1637208057.786,-0.40007022,0.908966064,0.128799461
1637208057.816,-0.392654508,0.93067956,0.121215962
1637208057.936,-0.386550903,0.931518614,0.115936324
1637208057.937,-0.393783629,0.898422301,0.117904693
1637208058.056,-0.396682739,0.899414063,0.108322188
1637208058.060,-0.38822934,0.927124083,0.109649703
1637208058.432,-0.392806977,0.937164366,0.129303046
1637208058.450,-0.402740508,0.934890866,0.137985334
1637208058.451,-0.386627227,0.91191107,0.128738426
1637208058.456,-0.380767822,0.897186279,0.117401212
1637208058.457,-0.393676788,0.906280637,0.10997019
1637208058.462,-0.395217985,0.919693172,0.119659498
1637208058.463,-0.39352417,0.89855963,0.122558624
1637208058.467,-0.392944396,0.894043207,0.12329112
1637208058.468,-0.401428252,0.918136656,0.134643666
1637208058.551,-0.38192749,0.92402643,0.123077504
1637208058.556,-0.367309541,0.904068053,0.117019735
1637208058.574,-0.389511138,0.912338257,0.130600087
1637208058.577,-0.400115997,0.922775328,0.12486276
1637208058.578,-0.377655059,0.915786803,0.109069914
1637208058.581,-0.380783081,0.931686461,0.126861662
1637208058.582,-0.391265899,0.933410764,0.148071304
1637208058.586,-0.383239716,0.917388856,0.149307266
1637208058.587,-0.388946503,0.908554077,0.127517775
1637208058.590,-0.388641298,0.922927797,0.109298795
1637208058.591,-0.385971189,0.918136775,0.119049229
1637208058.596,-0.383865267,0.916473389,0.118835501
1637208058.597,-0.381637543,0.89956665,0.116150014
1637208058.601,-0.381073028,0.911621273,0.116027914
1637208058.602,-0.384597778,0.918380797,0.12785355
1637208058.607,-0.390930295,0.913726985,0.129516684
1637208058.608,-0.387298524,0.910324037,0.099456891
1637208059.405,-0.380630553,0.933990657,0.144500867
1637208059.406,-0.397415161,0.919799864,0.134033293
1637208059.412,-0.389801025,0.882675231,0.121276975
1637208059.413,-0.379272461,0.913970828,0.123016417
1637208059.417,-0.382598877,0.947662354,0.12242128
1637208059.423,-0.389007509,0.922897339,0.134109534
1637208059.424,-0.388961762,0.899505675,0.124481291
1637208059.425,-0.386413515,0.903594911,0.096923932
1637208059.428,-0.388809204,0.91998297,0.124679595
1637208059.561,-0.384399444,0.932617366,0.133789152
1637208059.562,-0.377929628,0.922454834,0.123916745
1637208059.653,-0.377944976,0.903228819,0.104568519
1637208059.654,-0.383560181,0.92250067,0.12663275
1637208059.673,-0.390060455,0.916412413,0.11956799
1637208059.674,-0.38659668,0.905090451,0.120559812
1637208059.679,-0.385376066,0.924789667,0.123458959
1637208059.680,-0.391677856,0.917816162,0.131134093
1637208059.683,-0.382537931,0.906555355,0.136840969
1637208059.684,-0.386459291,0.920150757,0.123703055
1637208059.688,-0.386459261,0.920379579,0.112594627
1637208059.690,-0.38381961,0.916229308,0.116500832
1637208059.693,-0.382476747,0.917419374,0.116882443
1637208059.694,-0.383270293,0.908920288,0.135467611
1637208059.698,-0.390975922,0.927505493,0.122512832
1637208059.701,-0.388793975,0.93510443,0.125106849
1637208059.702,-0.391891509,0.917571962,0.111114636
1637208059.703,-0.386474699,0.908157468,0.116485767
1637208059.812,-0.388030976,0.909347594,0.11674507
1637208059.817,-0.379867673,0.909942746,0.106872536
1637208059.818,-0.3757478,0.902572811,0.113067709
1637208059.825,-0.395904571,0.911071837,0.137023926
1637208059.826,-0.406692535,0.91581732,0.139389135
1637208059.940,-0.399246216,0.938858032,0.120102003
1637208059.941,-0.398132265,0.926177919,0.106536932
1637208059.947,-0.395385802,0.89187628,0.12275704
1637208059.948,-0.393753052,0.871261656,0.12736512
1637208059.952,-0.395858794,0.905731261,0.120880194
1637208059.954,-0.402526855,0.922668457,0.110183708
1637208059.958,-0.391830474,0.931137145,0.091857947
1637208060.070,-0.391540587,0.911316097,0.089523405
1637208060.071,-0.399719238,0.917617798,0.093627885
1637208060.076,-0.399261445,0.920455873,0.10452275
1637208060.077,-0.404602051,0.901763976,0.119262695
1637208060.081,-0.410568178,0.904037416,0.113632254
1637208060.083,-0.404159456,0.898345888,0.100357041
1637208060.185,-0.395172089,0.904174864,0.112747259
1637208060.207,-0.397811919,0.92527777,0.122635007
1637208060.208,-0.400238097,0.916122675,0.115676954
1637208060.210,-0.39239502,0.914749205,0.09381105
1637208060.213,-0.394042939,0.924575686,0.099029608
1637208060.455,-0.411773652,0.905502319,0.13145455
1637208060.456,-0.412200928,0.901321471,0.12149059
1637208060.457,-0.402862638,0.910614192,0.097931035
1637208060.458,-0.394928008,0.920639157,0.091720685
1637208060.463,-0.399902374,0.918853819,0.083084248
1637208060.467,-0.403579712,0.921508849,0.087051518
1637208060.468,-0.403671265,0.916076779,0.101089492
1637208060.476,-0.410553008,0.907974303,0.095794678
1637208060.477,-0.409805298,0.90637213,0.097381651
1637208060.481,-0.404846281,0.910583675,0.100204498
1637208060.482,-0.400421143,0.900680602,0.093017645
1637208060.594,-0.395614594,0.892593443,0.085220382
1637208060.595,-0.405456483,0.907653809,0.089065619
1637208060.600,-0.413024962,0.917861998,0.09909074
1637208060.601,-0.405258209,0.920929015,0.089050263
1637208061.237,-0.401626557,0.903045654,0.085662931
1637208061.238,-0.403366089,0.904068053,0.087066792
1637208061.240,-0.405136168,0.905975521,0.077041678
1637208061.241,-0.390975952,0.897323668,0.068267807
1637208061.242,-0.394256562,0.937301576,0.09198001
1637208061.245,-0.412719816,0.94340533,0.104416028
1637208061.246,-0.414459318,0.91127032,0.088516362
1637208061.247,-0.400787443,0.903076351,0.08316043
1637208061.248,-0.404495269,0.922683716,0.095260642
1637208061.249,-0.400405884,0.91658026,0.088577315
1637208061.250,-0.403350919,0.895431817,0.081726253
1637208061.251,-0.40107733,0.903198421,0.08105468
1637208061.252,-0.399520993,0.908462703,0.092804037
1637208061.255,-0.406005889,0.916214049,0.090194777
1637208061.256,-0.400909394,0.93875128,0.083877601
1637208061.257,-0.397949219,0.908218384,0.092437796
1637208061.258,-0.404067993,0.909637451,0.091949545
1637208061.259,-0.406600922,0.9034881,0.07504274
1637208061.260,-0.401321381,0.915786743,0.089019835
1637208061.261,-0.409500122,0.928833067,0.090332143
1637208061.262,-0.412200928,0.916336179,0.092712469
1637208061.265,-0.401153594,0.908996642,0.084854148
1637208061.374,-0.400299102,0.905517697,0.085189983
1637208061.376,-0.403411865,0.897995055,0.094253697
1637208061.377,-0.408477873,0.900253415,0.088028096
1637208061.378,-0.405456543,0.906677306,0.079345785
1637208061.381,-0.405715942,0.924453855,0.079010047
1637208061.467,-0.404113799,0.92073065,0.08511354
1637208061.469,-0.406738341,0.925003231,0.093170285
1637208061.470,-0.403579712,0.917816281,0.09068305
1637208061.472,-0.400634736,0.896469057,0.084548913
1637208061.487,-0.404815704,0.915222287,0.090683073
1637208061.488,-0.405929625,0.92121911,0.085678242
1637208061.489,-0.399520844,0.906768799,0.093032859
1637208061.490,-0.392334014,0.897323668,0.070938177
1637208061.492,-0.40385434,0.915801942,0.076477036
1637208061.493,-0.40411377,0.917572081,0.087417655
1637208061.494,-0.410034209,0.912948728,0.098724365
1637208061.495,-0.409423888,0.918045104,0.090789855
1637208061.496,-0.401153535,0.902740538,0.070816062
1637208061.497,-0.405563414,0.920990109,0.103118986
1637208061.498,-0.407226563,0.908599913,0.092056297
1637208061.499,-0.402984589,0.897949219,0.080139197
1637208061.500,-0.394897431,0.927261293,0.078933731
1637208061.502,-0.403762907,0.924438655,0.081344761
1637208061.503,-0.404052764,0.90800482,0.086746208
1637208061.506,-0.399917603,0.897613525,0.09355168
1637208061.507,-0.399627715,0.917617977,0.096115164
1637208061.508,-0.398468018,0.90776062,0.067733772
1637208061.510,-0.394470245,0.912857115,0.075393721
1637208061.512,-0.404083282,0.924240172,0.08848577
1637208061.513,-0.406448394,0.930099547,0.095611736
1637208061.514,-0.402389556,0.913162231,0.091354519
1637208061.515,-0.398452789,0.904693663,0.083145201
1637208061.516,-0.395385772,0.906967223,0.077652089
1637208061.517,-0.397857726,0.917404413,0.082779042
1637208061.518,-0.400543153,0.925048888,0.083725043
1637208061.519,-0.396774292,0.913879395,0.084014922
1637208061.520,-0.396118134,0.906616271,0.084518537
1637208061.617,-0.404037446,0.903900146,0.086380109
1637208061.637,-0.401794404,0.907333434,0.081848122
1637208061.743,-0.395202667,0.926590025,0.08094798
1637208061.761,-0.389770508,0.927749574,0.094039977
1637208061.838,-0.400756925,0.916595638,0.091674849
1637208061.873,-0.397872865,0.939681947,0.093612783
1637208061.874,-0.399688721,0.930603147,0.096633993
1637208061.875,-0.406784087,0.904220641,0.088424794
1637208061.876,-0.394226134,0.894653499,0.063675068
1637208061.877,-0.38861087,0.924713194,0.083602943
1637208061.880,-0.400619507,0.90751642,0.084762648
1637208061.881,-0.396316558,0.90927124,0.095321693
1637208061.977,-0.396133423,0.920272827,0.092086866
1637208061.979,-0.396789551,0.907836974,0.082641684
1637208061.980,-0.394729644,0.924057126,0.084716886
1637208061.981,-0.401397705,0.928634703,0.084487975
1637208061.982,-0.396026671,0.924789667,0.085952878
1637208061.983,-0.395339966,0.90222168,0.07833869
1637208062.120,-0.398162931,0.921417356,0.073349088
1637208062.121,-0.396240264,0.90888989,0.099548444
1637208062.122,-0.403945953,0.908844054,0.076278746
1637208062.123,-0.399581939,0.916503966,0.080627516
1637208062.141,-0.395767152,0.917922914,0.084564224
1637208062.142,-0.401184082,0.904892027,0.086441077
1637208062.143,-0.397613585,0.917480528,0.08386232
1637208062.144,-0.393234223,0.91659534,0.075515799
1637208062.145,-0.399200469,0.910705626,0.082122907
1637208062.262,-0.401641816,0.919067264,0.086532623
1637208062.263,-0.399246275,0.931610167,0.083297774
1637208062.264,-0.401382536,0.924820125,0.087432936
1637208062.266,-0.402282745,0.925415099,0.093185455
1637208062.268,-0.401229799,0.91583246,0.07676699
1637208062.269,-0.394424468,0.908844054,0.0601198
1637208062.367,-0.39541629,0.911010861,0.063385114
1637208062.369,-0.405578583,0.920089662,0.068557806
1637208062.370,-0.405456543,0.908371031,0.06921389
1637208062.371,-0.397521973,0.900680602,0.070907637
1637208062.372,-0.400863647,0.894363403,0.066284191
1637208062.492,-0.402496368,0.914459229,0.067123476
1637208062.495,-0.40234375,0.919555664,0.058761671
1637208062.496,-0.400985777,0.917388916,0.046707284
1637208062.497,-0.401138395,0.912704647,0.054122973
1637208062.601,-0.404876649,0.920150697,0.050216664
1637208062.602,-0.401733488,0.923553646,0.057830889
1637208062.604,-0.403076142,0.916488588,0.062072899
1637208062.631,-0.404693663,0.918548763,0.064865232
1637208062.632,-0.403030366,0.917602599,0.059906047
1637208062.725,-0.397811979,0.914917231,0.052200384
1637208062.726,-0.401062012,0.920272946,0.048492536
1637208062.727,-0.400787413,0.914871395,0.055633634
1637208062.728,-0.403106719,0.910080016,0.051177986
1637208062.729,-0.40612793,0.916839659,0.047042865
1637208062.749,-0.404830903,0.923171937,0.043884277
1637208062.750,-0.402633667,0.909393311,0.043747026
1637208062.751,-0.400238127,0.905746639,0.034805421
1637208062.755,-0.402725279,0.913726985,0.037918203
1637208062.756,-0.39956671,0.916717708,0.041778628
1637208062.757,-0.398651183,0.91581738,0.053390607
1637208062.758,-0.40246588,0.923385799,0.052353047
1637208062.759,-0.403747588,0.909881651,0.039093032
1637208062.760,-0.39944458,0.918411314,0.043151908
1637208062.761,-0.397964478,0.917221129,0.045501832
1637208062.764,-0.399841398,0.913254082,0.044006478
1637208062.765,-0.399749756,0.912658751,0.046859834
1637208062.766,-0.397994965,0.912841678,0.047027636
1637208062.767,-0.40423587,0.899246335,0.055526812
1637208062.886,-0.406768858,0.916046202,0.050460849
1637208062.887,-0.398895293,0.923675656,0.044479474
1637208062.888,-0.389618009,0.912887752,0.045303389
1637208062.889,-0.395782441,0.912887514,0.062774673
1637208062.890,-0.407730132,0.946106076,0.090988144
1637208062.892,-0.403900176,0.941757321,0.086364828
1637208062.896,-0.398040801,0.929336548,0.073852651
1637208062.898,-0.406555295,0.920028925,0.072982877
1637208062.899,-0.407806337,0.911025882,0.072509818
1637208062.900,-0.400512725,0.901931822,0.062942572
1637208062.902,-0.394546479,0.910385132,0.05667118
1637208062.903,-0.389190763,0.911697567,0.052612349
1637208062.905,-0.409622282,0.912002742,0.076431319
1637208062.907,-0.408325195,0.924774289,0.081771918
1637208062.908,-0.398895264,0.917694092,0.07011421
1637208063.006,-0.398498535,0.911560118,0.08204665
1637208063.008,-0.407104522,0.920532346,0.105880767
1637208063.009,-0.414520293,0.910461485,0.096878104
1637208063.012,-0.404571533,0.913467467,0.089157119
1637208063.031,-0.399292022,0.90283215,0.080581747
1637208063.032,-0.400192291,0.901092649,0.076843314
1637208063.033,-0.401565552,0.898193359,0.074798718
1637208063.035,-0.405151397,0.902435362,0.072403036
1637208063.150,-0.405410856,0.914077938,0.076843321
1637208063.151,-0.400543153,0.90965265,0.083984368
1637208063.152,-0.403610349,0.913849056,0.075821042
1637208063.153,-0.399307281,0.921051085,0.085784934
1637208063.154,-0.400192261,0.924575806,0.089645438
1637208063.411,-0.402435333,0.91342175,0.09585581
1637208063.412,-0.404540986,0.922409058,0.104110874
1637208063.432,-0.406402528,0.909484804,0.097640969
1637208063.433,-0.404510587,0.905899227,0.086364873
1637208063.434,-0.398880035,0.917099059,0.089004628
1637208063.435,-0.397079468,0.915557981,0.095474273
1637208063.529,-0.406234831,0.893799007,0.079727225
1637208063.530,-0.401596189,0.916809261,0.091262877
1637208063.534,-0.40159604,0.90977478,0.085815489
1637208063.549,-0.405807525,0.90788281,0.088638335
1637208063.551,-0.39932248,0.918167055,0.094864011
1637208063.553,-0.406539917,0.899993896,0.082748458
1637208063.554,-0.398132324,0.92565918,0.083389305
1637208063.557,-0.396255523,0.932083189,0.086547956
1637208063.558,-0.406265229,0.913330138,0.087646633
1637208063.559,-0.399108857,0.91645807,0.089203008
1637208063.560,-0.404037505,0.922287047,0.100494422
1637208063.561,-0.403060883,0.917312741,0.098037735
1637208063.562,-0.400344819,0.909484923,0.083740316
1637208063.563,-0.398468137,0.905517697,0.070022687
1637208063.564,-0.401977569,0.924667418,0.084716871
1637208063.567,-0.405014008,0.919723451,0.104995847
1637208063.568,-0.403320342,0.908340514,0.096939206
1637208063.653,-0.4039765,0.906555355,0.087646604
1637208063.654,-0.407501191,0.905075073,0.092071563
1637208063.657,-0.403167725,0.900802672,0.087921225
1637208063.659,-0.397277832,0.899459958,0.080978401
1637208063.660,-0.400924802,0.905014217,0.089264035
1637208063.661,-0.405319184,0.917129457,0.092254587
1637208063.662,-0.406646729,0.907608092,0.087326102
1637208064.140,-0.405380249,0.895095885,0.07673648
1637208064.608,-0.407058805,0.904144466,0.06939698
1637208064.610,-0.394393831,0.940765321,0.087188765
1637208064.611,-0.387741059,0.919448733,0.074478269
1637208064.612,-0.397110015,0.92904669,0.071655273
1637208064.613,-0.411468506,0.955123961,0.082000814
1637208064.614,-0.404495239,0.92842108,0.084960938
1637208064.615,-0.389419615,0.918777645,0.090042144
1637208064.616,-0.390060425,0.921798825,0.08271797
1637208064.617,-0.39440918,0.905960143,0.06750486
1637208064.620,-0.391555786,0.888641477,0.066604666
1637208064.621,-0.390380919,0.895202875,0.075454764
1637208064.622,-0.386322021,0.916946471,0.084121771
1637208064.623,-0.389938384,0.910751343,0.093399189
1637208064.624,-0.399002075,0.921417236,0.099014275
1637208064.625,-0.397338897,0.914093077,0.095489576
1637208064.628,-0.395141691,0.896057308,0.096664518
1637208064.630,-0.396636993,0.910049558,0.101989858
1637208064.734,-0.394867033,0.906173944,0.096817076
1637208064.735,-0.386535585,0.913146913,0.083984412
1637208064.738,-0.384155333,0.915725946,0.083801314
1637208064.858,-0.376998991,0.920028925,0.080444343
1637208064.859,-0.384033263,0.927551448,0.074523978
1637208064.861,-0.388549864,0.918365657,0.071701035
1637208064.862,-0.380600065,0.912765682,0.068176255
1637208064.863,-0.379501343,0.912551939,0.058837965
1637208064.864,-0.385467499,0.927215576,0.070602573
1637208064.983,-0.386093199,0.924942136,0.078888081
1637208064.986,-0.381652921,0.926025629,0.078109838
1637208064.988,-0.383148193,0.920349181,0.074325666
1637208065.103,-0.383102536,0.921081781,0.080169782
1637208065.105,-0.373855561,0.928207397,0.082061827
1637208065.107,-0.366653472,0.938736022,0.087112553
1637208065.108,-0.37550351,0.924301207,0.079254217
1637208065.109,-0.380386412,0.931503594,0.083923489
1637208065.110,-0.387557954,0.934631348,0.091720693
1637208065.220,-0.385391235,0.929016054,0.091522314
1637208065.221,-0.381515503,0.92602545,0.095474333
1637208065.222,-0.379180938,0.929000914,0.087036155
1637208065.224,-0.373687744,0.933990538,0.08901988
1637208065.246,-0.36605829,0.931808412,0.084030181
1637208065.248,-0.365722626,0.933151186,0.087966919
1637208065.340,-0.374038726,0.936309874,0.09156806
1637208065.357,-0.380386323,0.938491762,0.098480284
1637208065.358,-0.376098603,0.929656923,0.095047005
1637208065.360,-0.375518829,0.912735045,0.078537069
1637208065.363,-0.383972228,0.905899227,0.082473867
1637208065.364,-0.384735078,0.91520685,0.089324988
1637208065.365,-0.380203277,0.924835265,0.094925053
1637208065.366,-0.382583618,0.917480469,0.091522276
1637208065.367,-0.386749238,0.907745361,0.084396407
1637208065.368,-0.390762448,0.915130794,0.083526783
1637208065.369,-0.395828277,0.930480897,0.092590302
1637208065.370,-0.390335023,0.935287476,0.094055265
1637208065.371,-0.389678925,0.93862915,0.093658537
1637208065.374,-0.386901855,0.928588927,0.094070502
1637208065.376,-0.382766664,0.912597656,0.090942405
1637208065.377,-0.38973999,0.901947081,0.087799147
1637208065.503,-0.397399902,0.90888989,0.097854711
1637208065.505,-0.392715424,0.919174194,0.102218695
1637208065.506,-0.39730835,0.93534857,0.106353745
1637208065.507,-0.387954742,0.93144232,0.091659561
1637208065.508,-0.371765137,0.912368834,0.079269417
1637208065.509,-0.370666534,0.90788281,0.083343633
1637208065.510,-0.383285493,0.920272827,0.092788734
1637208065.513,-0.387466401,0.931579709,0.101226784
1637208065.514,-0.377883941,0.924331725,0.091293499
1637208065.515,-0.378646791,0.910308778,0.084243819
1637208065.516,-0.383697629,0.906768978,0.087356582
1637208065.517,-0.39062506,0.906692564,0.098877065
1637208065.518,-0.397796661,0.91986084,0.099807888
1637208065.519,-0.390701354,0.92147851,0.106872626
1637208065.522,-0.381713897,0.928390622,0.10455323
1637208065.723,-0.379562408,0.937805235,0.10437014
1637208065.724,-0.372757018,0.945572078,0.101409964
1637208065.725,-0.366287261,0.940750241,0.101287872
1637208065.726,-0.365127623,0.932769954,0.09176638
1637208065.727,-0.377746671,0.942321956,0.081771925
1637208065.728,-0.384063751,0.929061949,0.074981794
1637208065.731,-0.388000548,0.914886475,0.06820678
1637208065.732,-0.391113341,0.915252864,0.070388839
1637208065.733,-0.383544952,0.918930173,0.072250448
1637208065.734,-0.376022339,0.91633606,0.072479345
1637208065.735,-0.38269043,0.914321899,0.075653158
1637208065.736,-0.385498047,0.904418945,0.068512
1637208065.737,-0.390518218,0.894088805,0.065841809
1637208065.738,-0.390289247,0.90411377,0.080886886
1637208065.755,-0.397277892,0.900100946,0.092819326
1637208066.171,-0.40272519,0.895874083,0.095642075
1637208066.172,-0.406967252,0.897735775,0.096389845
1637208066.173,-0.399612486,0.901062131,0.097213835
1637208066.174,-0.39112857,0.915206969,0.097946212
1637208066.175,-0.381713867,0.936599731,0.095840573
1637208066.178,-0.377883941,0.936218441,0.094574094
1637208066.179,-0.379089296,0.929031253,0.090286292
1637208066.180,-0.39578253,0.926117122,0.086563222
1637208066.181,-0.402908295,0.91973877,0.094955467
1637208066.182,-0.405227721,0.926223934,0.101532005
1637208066.183,-0.39994818,0.922973692,0.094406225
1637208066.298,-0.39414978,0.916946471,0.086471535
1637208066.300,-0.387130737,0.921310484,0.082565472
