timestamp,accel_x,accel_y,accel_z
1637208388035,102.3766,30.0371,20.9811
1637208388051,101.8835,30.7808,21.1481
1637208388065,102.3949,30.545,20.2576
1637208388081,100.8974,30.3092,18.6994
1637208388097,99.2173,29.5655,19.4599
1637208388111,100.1669,30.1097,19.0889
1637208388127,100.7878,30.9259,19.5527
1637208388143,101.7557,29.4567,19.664
1637208388157,102.8879,30.1097,19.7753
1637208388173,102.0479,30.5813,20.1092
1637208388189,100.6965,30.1641,21.0553
1637208388205,100.0573,31.7784,20.3689
1637208388219,99.9478,31.5789,20.7771
1637208388235,101.2078,30.1278,19.8866
1637208388251,101.0983,30.3273,20.3318
1637208388265,101.3722,29.5836,18.9405
1637208388281,103.2532,29.1483,19.9794
1637208388297,103.5271,28.713,18.8663
1637208388311,104.3672,29.5292,19.9979
1637208388327,102.8879,30.1278,20.2205
1637208388343,101.4087,29.493,19.7382
1637208388357,100.9339,29.5474,19.4228
1637208388373,99.7651,31.0529,19.6269
1637208388389,101.1165,31.8872,21.0182
1637208388403,99.5095,30.5631,22.0014
1637208388419,100.1486,30.944,20.6472
1637208388435,99.8747,30.6901,19.9423
1637208388449,100.0208,30.3273,17.6605
1637208388465,101.847,30.5268,18.5695
1637208388481,103.1801,30.2366,20.8327
1637208388495,102.267,29.2027,21.2779
1637208388511,101.4452,28.586,19.9423
1637208388527,102.194,29.4567,20.5173
1637208388541,100.9339,30.5631,19.4599
1637208388557,101.847,30.8715,19.2373
1637208388573,101.2626,30.2003,20.035
1637208388589,100.2582,30.6538,20.74
1637208388603,101.1896,30.3455,19.2188
1637208388619,101.2991,30.4361,20.2391
1637208388635,102.5775,30.4724,19.2188
1637208388649,102.614,30.0552,19.9052
1637208388665,102.7053,28.7311,19.7753
1637208388681,103.3445,29.112,20.4617
1637208388695,103.0158,29.7832,20.6472
1637208388711,102.0296,29.0032,18.588
1637208388727,101.2809,28.713,17.9202
1637208388741,100.4956,29.493,19.1075
1637208388757,100.3313,29.765,19.7011
1637208388773,100.9704,29.5655,18.588
1637208388787,100.24,29.3841,18.4396
1637208388803,100.313,29.6199,18.1985
1637208388819,101.3357,29.3478,18.384
1637208388833,101.774,28.586,19.8124
1637208388849,101.6279,29.6743,19.5341
1637208388865,101.9931,29.5292,19.2373
1637208388879,102.1209,28.586,17.2153
1637208388895,101.4635,29.7106,16.9556
1637208388911,101.9383,29.6018,19.0704
1637208388925,101.2444,30.4361,20.2762
1637208388941,100.8974,30.7626,19.831
1637208388957,101.7192,30.5813,20.6286
1637208388973,102.3036,30.4906,20.8513
1637208388987,101.5,29.1665,18.7736
1637208389003,100.8609,29.892,18.4211
1637208389019,100.4226,29.0576,17.9573
1637208389033,102.1392,28.3865,16.9741
1637208389049,102.3766,28.3502,18.2356
1637208389065,101.7192,28.7311,19.2188
1637208389079,101.2626,27.6791,18.9591
1637208389095,101.7192,28.0237,19.9608
1637208389111,102.1392,29.8376,19.5898
1637208389125,101.2626,29.4023,18.8849
1637208389141,100.6782,31.0347,20.1092
1637208389157,100.5687,31.7602,20.4617
1637208389171,100.9887,30.5631,18.6622
1637208389187,101.5366,29.9101,18.1799
1637208389203,102.0114,29.9283,18.9405
1637208389217,102.6323,28.8944,19.3115
1637208389233,103.0888,30.4543,19.6083
1637208389249,102.6323,30.1822,17.9573
1637208389263,101.9931,30.3092,18.0501
1637208389279,101.847,31.2524,18.5695
1637208389295,102.3218,30.8896,20.6101
1637208389309,101.7374,30.3999,19.2002
1637208389325,101.5731,30.4543,19.4414
1637208389341,100.9339,29.7832,20.6472
1637208389357,101.08,29.765,20.1834
1637208389371,100.5687,30.8896,19.5712
1637208389387,101.6826,29.6562,20.406
1637208389403,102.0296,29.6562,19.126
1637208389417,103.7463,29.3297,19.0889
1637208389433,103.3993,28.4953,19.0147
1637208389449,102.2305,30.6719,19.5527
1637208389463,101.7557,31.1798,20.202
1637208389479,102.2488,31.2342,20.7029
1637208389495,101.3722,30.6175,21.1852
1637208389509,101.5,29.9283,19.2373
1637208389525,100.8791,30.1278,18.4211
1637208389541,100.3313,30.6719,18.5509
1637208389555,101.2261,30.9984,18.8107
1637208389571,101.5183,30.8352,16.9556
1637208389587,102.4497,30.5813,18.2727
1637208389601,102.8514,30.944,19.9237
1637208389617,102.4862,29.6018,19.7753
1637208389633,101.5,29.6199,21.6675
1637208389647,100.9156,29.7106,20.0721
1637208389663,102.0114,31.0891,19.5527
1637208389679,101.2809,29.4023,18.4396
1637208389693,100.8974,28.7674,19.5156
1637208389709,99.8565,28.6405,20.3133
1637208389725,99.8199,29.0939,19.3857
1637208389741,100.0025,29.6381,19.0518
1637208389755,100.733,28.8944,19.2188
1637208389771,102.7418,27.9875,19.7197
1637208389787,103.1984,27.5884,20.1463
1637208389801,102.8879,29.239,19.9608
1637208389817,102.3949,28.8037,19.8866
1637208389833,101.5913,28.5679,20.74
1637208389847,99.8565,29.493,19.9423
1637208389863,99.5825,30.6357,19.9979
1637208389879,100.1852,30.6175,20.035
1637208389893,100.4774,30.8896,19.5341
1637208389909,99.3269,30.3636,19.2373
1637208389925,101.0617,29.0214,19.2002
1637208389939,102.0844,29.2934,20.4246
1637208389955,101.0617,29.4204,20.0165
1637208389971,101.8653,28.6223,21.0368
1637208389985,101.9566,28.314,22.3724
1637208390001,101.4087,27.8424,21.482
1637208390017,100.6052,28.9488,20.7585
1637208390031,101.8835,31.198,19.5712
1637208390047,102.1757,32.1593,19.6269
1637208390063,101.1165,30.019,21.3892
1637208390077,99.6738,30.5994,19.2188
1637208390093,98.8338,29.8013,19.9237
1637208390109,100.9156,30.3636,18.6622
1637208390125,101.427,29.9283,19.4599
1637208390139,102.3766,28.6223,23.4113
1637208390155,103.8376,30.6538,22.2982
1637208390171,103.8376,30.1822,19.0333
1637208390185,103.4358,28.2414,19.5527
1637208390201,101.9018,28.7311,19.6826
1637208390217,102.1392,29.8194,20.8884
1637208390231,101.9748,31.0529,21.0182
1637208390247,101.9931,29.5474,19.6454
1637208390263,100.8974,29.4748,19.7753
1637208390277,100.8061,29.4204,19.6826
1637208390293,100.1304,28.187,19.7568
1637208390309,100.9339,29.112,20.0721
1637208390323,101.4087,28.7674,21.4634
1637208390339,102.541,27.8786,20.6658
1637208390355,103.5454,28.5679,21.111
1637208390369,103.4906,28.4047,22.9846
1637208390385,102.4131,27.8968,22.5023
1637208390401,101.1165,27.9512,21.1666
1637208390415,100.24,29.4204,21.7974
1637208390431,99.8199,29.5836,20.6843
1637208390447,100.0756,29.8194,19.4599
1637208390461,101.2078,28.9488,19.5527
1637208390477,101.0252,29.1665,20.2205
1637208390493,102.2488,29.3116,19.5712
1637208390509,102.4862,28.8762,20.74
1637208390523,102.8697,28.9488,20.0536
1637208390539,103.3628,29.5292,20.5173
1637208390555,102.0114,30.4906,21.3521
1637208390569,102.267,29.7469,20.8327
1637208390585,101.7557,30.0371,20.8142
1637208390601,100.9704,30.0008,20.8884
1637208390615,100.4956,30.3273,20.573
1637208390631,100.7878,30.8896,20.8327
1637208390647,101.6826,30.9077,20.1649
1637208390661,101.7009,29.6562,19.7753
1637208390677,102.1392,30.1278,20.4431
1637208390693,102.8514,30.2003,19.8866
1637208390707,104.568,29.0576,19.7382
1637208390723,103.1253,27.6428,20.4246
1637208390739,101.6644,28.2958,20.4246
1637208390753,101.3357,28.6223,20.7029
1637208390769,101.1348,28.4953,20.5915
1637208390785,100.7878,29.5836,20.2205
1637208390799,100.7878,31.071,21.6118
1637208390815,100.8974,31.071,21.1481
1637208390831,100.3678,29.5474,19.3301
1637208390845,102.7053,28.2777,20.6843
1637208390861,101.847,29.0939,20.3689
1637208390877,102.8149,29.5655,23.0774
1637208390893,103.3445,28.3502,23.7638
1637208390907,102.1027,28.8581,22.8362
1637208390923,101.6279,28.8762,20.0165
1637208390939,101.5183,28.8762,19.3115
1637208390953,100.6417,29.6018,21.5005
1637208390969,100.2947,31.071,22.1127
1637208390985,100.3313,31.3975,21.3892
1637208390999,100.8243,29.6018,20.202
1637208391015,100.8609,28.1689,19.6269
1637208391031,101.5731,27.6066,19.1446
1637208391045,101.8653,28.2958,19.6083
1637208391061,101.2444,29.4567,20.9069
1637208391077,101.9383,28.6042,20.0907
1637208391091,101.9748,29.4748,19.4785
1637208391107,100.4408,29.7106,19.497
1637208391123,99.893,29.3116,19.8866
1637208391137,100.4226,29.7832,21.1481
1637208391153,100.8791,30.3092,20.2391
1637208391169,100.6052,31.7965,20.3504
1637208391183,99.7834,30.5994,19.1817
1637208391199,99.9478,29.2934,19.2744
1637208391215,101.7009,28.8218,19.0333
1637208391229,102.2122,28.5498,19.7939
1637208391245,102.3218,28.6405,18.7365
1637208391261,101.6279,28.7311,18.5138
1637208391277,102.0479,29.1302,19.9608
1637208391291,101.5913,30.4906,21.3892
1637208391307,101.0617,29.5836,20.9069
1637208391323,100.4408,30.6719,21.7974
1637208391337,99.7834,30.3273,20.573
1637208391353,100.0573,29.1846,19.0704
1637208391369,101.774,30.6538,19.9979
1637208391383,102.9245,29.5655,19.9608
1637208391399,102.9975,28.2595,18.5509
1637208391415,102.8149,29.8376,18.9962
1637208391429,102.0844,29.9645,19.6269
1637208391445,102.3218,29.3478,19.4785
1637208391461,101.774,27.8424,20.573
1637208391475,100.7878,28.8944,21.8716
1637208391491,100.1852,28.6405,20.7214
1637208391507,101.007,30.6175,20.7029
1637208391521,101.427,32.1049,20.3318
1637208391537,100.7696,31.597,18.8292
1637208391553,100.1304,30.6175,18.7179
1637208391567,102.7236,29.3116,19.7011
1637208391583,102.7784,27.7879,16.6587
1637208391599,102.8514,28.7311,19.5341
1637208391613,101.9018,30.5087,20.8327
1637208391629,102.5592,30.3092,20.5544
1637208391645,102.8697,30.7445,21.5376
1637208391661,102.9975,30.4361,22.762
1637208391675,101.8653,30.5994,20.406
1637208391691,101.5183,30.291,20.2762
1637208391707,100.0391,30.9259,21.6861
1637208391721,100.2217,30.8533,20.944
1637208391737,100.2034,31.5063,19.9979
1637208391753,100.3495,30.8533,18.1799
1637208391767,101.4087,30.3455,18.1614
1637208391783,101.8105,29.6562,17.6048
1637208391799,102.5775,28.8037,19.2559
1637208391813,103.0158,28.6042,19.4414
1637208391829,102.1757,28.5316,18.5138
1637208391845,101.9201,29.5111,19.8124
1637208391859,101.0617,29.9827,19.7011
1637208391875,101.6279,29.8376,18.2727
1637208391891,102.6505,29.2934,19.3301
1637208391905,102.1392,30.5631,20.0536
1637208391921,101.774,31.0347,19.0518
1637208391937,102.3949,30.7808,19.7011
1637208391951,102.5592,28.8762,18.3283
1637208391967,102.1209,28.586,17.8089
1637208391983,101.3174,28.9125,18.1057
1637208391997,101.6096,29.4748,20.1649
1637208392013,101.9566,29.8739,20.2391
1637208392029,102.4314,30.1459,20.1834
1637208392045,102.8879,30.8896,19.7939
1637208392059,102.3766,31.0529,20.0165
1637208392075,101.007,29.6925,18.5324
1637208392091,100.0756,29.7832,18.384
1637208392105,99.9112,29.5655,19.7939
1637208392121,101.5548,29.3297,18.6066
1637208392137,103.2167,28.9669,18.6251
1637208392151,103.4723,30.3817,19.2373
1637208392167,101.774,29.0576,20.0536
1637208392183,102.2488,28.6586,19.831
1637208392197,102.4679,29.765,19.0704
1637208392213,101.8287,29.8194,20.0165
1637208392229,100.6965,30.3092,21.6304
1637208392243,100.386,29.892,19.664
1637208392259,100.2947,29.0395,18.4953
1637208392275,99.7286,28.6042,18.2912
1637208392289,100.5687,30.1097,18.755
1637208392305,101.847,29.6018,18.0872
1637208392321,103.1619,29.9645,19.497
1637208392335,103.2167,29.4385,18.6251
1637208392351,102.3401,29.239,19.293
1637208392367,102.6688,28.7856,21.0368
1637208392381,101.1713,29.8739,20.9997
1637208392397,100.7148,30.7445,22.391
1637208392413,99.4547,29.3841,21.5747
1637208392429,100.0391,30.9984,20.7029
1637208392443,101.2809,31.0347,19.7197
1637208392459,101.2444,29.5292,18.0686
1637208392475,101.8835,29.2209,18.1985
1637208392489,101.5183,30.6357,19.8866
1637208392505,101.5366,29.5655,19.0333
1637208392521,102.0844,28.8762,18.4582
1637208392535,102.9245,28.6223,19.4043
1637208392551,101.9566,29.7832,19.5156
1637208392567,100.8791,30.1097,21.2037
1637208392581,100.4226,30.7445,21.5376
1637208392597,100.2217,30.2729,19.1075
1637208392613,100.5139,31.4338,18.922
1637208392627,100.4408,31.3249,17.4379
1637208392643,101.2078,29.2934,17.3266
1637208392659,102.2853,30.019,19.7939
1637208392673,101.6279,30.019,22.0385
1637208392689,102.9245,28.2777,21.5191
1637208392705,103.8923,28.0963,20.9069
1637208392719,103.4541,28.6586,20.5544
1637208392735,101.9931,29.2753,19.4599
1637208392751,101.8835,29.5655,19.7753
1637208392765,100.6782,31.1254,21.4449
1637208392781,99.4547,30.8533,22.3724
1637208392797,100.0391,30.2003,21.5933
1637208392813,100.6235,30.5087,19.9052
1637208392827,100.6052,30.2729,20.202
1637208392843,101.0617,29.2753,18.6437
1637208392859,101.4087,30.7989,19.0333
1637208392873,101.2991,29.7106,19.126
1637208392889,102.1575,29.0032,20.5359
1637208392905,102.267,29.0214,20.944
1637208392919,102.2122,29.1665,21.8159
1637208392935,101.847,29.7288,21.6675
1637208392951,100.0573,29.6743,21.3892
1637208392965,100.4226,30.4906,19.7753
1637208392981,100.8061,30.3455,19.7568
1637208392997,99.6921,29.6562,19.8866
1637208393011,100.2034,29.0939,19.2002
1637208393027,101.9748,28.84,18.2541
1637208393043,102.2122,28.84,19.8681
1637208393057,101.8653,28.4591,21.4449
1637208393073,102.7966,28.6767,19.8124
1637208393089,101.6644,29.3116,21.1295
1637208393103,100.24,30.1822,20.1092
1637208393119,101.0252,30.2185,21.9458
1637208393135,100.7513,29.2934,23.1145
1637208393149,100.2034,29.5292,22.7249
1637208393165,100.7148,28.9851,21.0739
1637208393181,100.8243,29.239,20.4246
1637208393197,100.4956,29.5111,21.1852
1637208393211,102.0662,28.9669,22.2982
1637208393227,103.6549,29.3478,20.1092
1637208393243,102.614,28.9851,19.3486
1637208393257,101.0252,28.7493,21.0739
1637208393273,102.2853,28.9125,22.391
1637208393289,102.1209,28.5135,21.8901
1637208393303,101.774,29.2027,21.4078
1637208393319,101.7192,30.4724,21.6675
1637208393335,100.2582,31.1254,21.5005
1637208393349,100.5139,30.5631,21.649
1637208393365,101.1713,29.4385,21.0924
1637208393381,100.5869,29.239,20.9811
1637208393395,101.1531,29.0214,20.8327
1637208393411,103.0158,28.4772,20.035
1637208393427,103.0523,28.3321,20.0907
1637208393441,102.9975,29.112,20.3504
1637208393457,101.6644,29.5292,21.482
1637208393473,101.3905,29.0395,20.7029
1637208393487,100.4774,29.4204,21.3892
1637208393503,100.1121,28.9307,19.7197
1637208393519,100.0756,29.4748,20.0536
1637208393533,100.1669,30.0915,20.8142
1637208393549,100.2765,30.4906,20.5915
1637208393565,100.6235,29.8194,20.2762
1637208393581,101.7009,28.1507,20.3689
1637208393595,102.541,28.0963,20.5359
1637208393611,103.3628,27.9331,20.3318
1637208393627,103.0888,28.6949,21.9643
1637208393641,102.3218,29.5655,21.8901
1637208393657,101.1896,29.112,21.9643
1637208393673,101.9748,29.7832,22.4652
1637208393687,101.9018,30.3999,20.7585
1637208393703,99.6921,30.7989,20.1278
1637208393719,98.9068,30.5268,20.7771
1637208393733,101.2444,29.8013,20.1649
1637208393749,101.7009,29.6562,20.2576
1637208393765,101.774,29.1846,20.7771
1637208393779,102.4131,29.4748,23.2258
1637208393795,101.4635,30.5268,20.8513
1637208393811,101.4087,29.7832,21.649
1637208393825,102.4497,30.6357,22.7991
1637208393841,102.1575,29.5474,22.0385
1637208393857,101.2261,31.3249,22.929
1637208393871,100.7148,30.4543,21.853
1637208393887,101.5548,28.9125,19.1817
1637208393903,101.6826,28.8944,17.7718
1637208393917,99.893,29.9283,18.4953
1637208393933,101.5366,30.291,18.8292
1637208393949,102.9975,29.8376,19.4785
1637208393965,103.9106,30.0371,18.7365
1637208393979,102.0296,30.1822,18.1799
1637208393995,102.0844,30.3455,19.7197
1637208394011,102.0662,30.4543,19.8866
1637208394025,100.9156,31.0529,21.4449
1637208394041,100.7148,30.4906,20.5915
1637208394057,101.5,30.944,21.2779
1637208394071,100.6417,31.2886,20.2205
1637208394087,99.199,30.6719,18.2356
1637208394103,100.4956,30.4906,20.5173
1637208394117,100.6417,28.9125,19.9423
1637208394133,99.7286,28.9851,19.5341
1637208394149,100.6052,28.9488,20.4988
1637208394163,100.6235,27.661,19.2559
1637208394179,101.1896,28.4228,19.2559
1637208394195,101.2626,29.7469,18.588
1637208394209,100.6235,29.6743,19.0518
1637208394225,100.5139,30.9803,19.4043
1637208394241,100.4591,30.2366,21.0553
1637208394255,101.3905,30.1822,20.8142
1637208394271,100.1304,30.019,20.202
1637208394287,100.66,30.5994,18.9776
1637208394301,102.3949,30.5268,19.5156
1637208394317,102.2853,29.4748,20.5359
1637208394333,102.4862,29.9101,20.9811
1637208394349,102.5227,29.9645,22.0571
1637208394363,102.541,28.9669,21.2223
1637208394379,102.2122,29.493,21.1666
1637208394395,101.9201,28.3321,21.0924
1637208394409,100.9887,29.3478,19.664
1637208394425,100.1304,29.9827,18.7365
1637208394441,101.0983,29.9827,19.0704
1637208394455,101.1531,28.8581,18.3283
1637208394471,101.5366,28.713,19.2188
1637208394487,102.7053,28.9307,20.8698
1637208394501,102.1575,28.8762,19.126
1637208394517,101.1348,28.5135,18.217
1637208394533,101.6279,29.2934,20.1463
1637208394547,102.1392,30.1641,20.3504
1637208394563,101.9566,29.8376,18.6437
1637208394579,102.3949,29.892,18.4767
1637208394593,101.2261,30.5631,18.3469
1637208394609,100.4043,31.1254,18.4211
1637208394625,100.5504,29.5836,18.4396
1637208394639,101.4087,29.6381,18.9962
1637208394655,101.9018,29.3841,17.9017
1637208394671,101.9018,29.4385,17.5121
1637208394685,102.194,30.2548,19.126
1637208394701,100.9522,29.4023,19.7382
1637208394717,100.8974,29.7106,18.0315
1637208394733,101.774,29.4385,19.6083
1637208394747,102.6688,29.9283,20.573
1637208394763,102.3766,29.4567,20.3318
1637208394779,101.9748,29.239,19.4414
1637208394793,102.1027,29.8739,18.9405
1637208394809,101.1531,30.019,18.7736
1637208394825,101.3722,30.3455,17.6605
1637208394839,100.9156,28.9851,19.497
1637208394855,102.0662,29.3297,19.7382
1637208394871,102.3401,28.5316,19.9608
1637208394885,102.3766,29.0032,19.3301
1637208394901,102.2305,29.8376,20.202
1637208394917,102.5775,30.9622,19.0333
1637208394931,101.5,30.7989,19.6269
1637208394947,99.3634,29.8013,19.1817
1637208394963,99.2355,30.0734,18.7179
1637208394977,100.386,30.1459,18.5695
1637208394993,100.5321,29.5292,18.6251
1637208395009,100.3678,31.597,18.755
1637208395023,101.6826,30.5631,19.6454
1637208395039,102.8697,29.0395,19.3857
1637208395055,103.3262,29.366,19.5898
1637208395069,102.9062,28.9307,19.8866
1637208395085,102.1209,29.3478,20.0907
1637208395101,101.007,30.291,19.4599
1637208395117,100.5687,30.8171,19.4043
1637208395131,101.4818,30.8171,20.035
1637208395147,101.7374,31.1435,18.8663
1637208395163,100.2765,31.2161,19.3857
1637208395177,99.6738,30.1459,18.8478
1637208395193,100.5869,29.8557,18.3283
1637208395209,102.614,29.8376,19.0147
1637208395223,103.1071,29.6199,19.1631
1637208395239,102.9792,27.5703,18.5138
1637208395255,102.5775,27.8242,19.2002
1637208395269,101.8653,28.7311,19.4228
1637208395285,101.1348,29.1846,20.3133
1637208395301,101.3357,29.4567,20.9069
1637208395315,101.3722,30.0008,21.8159
1637208395331,101.2626,30.7264,17.7533
1637208395347,101.0983,29.5111,18.8663
1637208395361,100.5687,29.6381,17.5492
1637208395377,100.5139,30.3817,17.4193
1637208395393,101.3174,29.1483,20.3875
1637208395407,102.5044,28.0056,20.6658
1637208395423,102.4679,27.407,18.2912
1637208395439,103.2167,27.4977,17.5677
1637208395453,103.3445,29.4748,19.4414
1637208395469,103.6184,31.1254,19.9052
1637208395485,103.0888,30.4724,20.1278
1637208395501,101.0617,29.9645,18.6066
1637208395515,100.0208,29.5474,17.2153
1637208395531,99.6556,29.5111,18.3469
1637208395547,100.1304,30.9259,18.3469
1637208395561,100.5687,29.765,19.1817
1637208395577,101.7374,29.4748,19.831
1637208395593,102.0844,29.8739,19.9052
1637208395607,102.6871,29.3116,21.2223
1637208395623,101.5731,29.493,20.6286
1637208395639,100.8974,29.3841,22.5023
1637208395653,100.386,28.5135,21.7046
1637208395669,100.9887,27.9875,21.0739
1637208395685,101.6279,29.2027,19.664
1637208395699,101.0252,29.9827,19.293
1637208395715,99.473,29.1302,19.293
1637208395731,99.6921,28.8944,19.9423
1637208395745,99.9478,29.1302,18.9405
1637208395761,101.0617,29.2027,18.4396
1637208395777,102.2853,30.4906,18.4953
1637208395791,103.381,29.9283,18.3469
1637208395807,102.4862,29.0576,20.035
1637208395823,102.3036,29.892,21.5933
1637208395837,101.5,30.3999,22.2611
1637208395853,101.5366,30.3636,20.2762
1637208395869,100.4591,31.724,19.4228
1637208395885,100.3313,31.6333,20.6101
1637208395899,100.66,30.4724,21.0182
1637208395915,100.0573,29.8194,21.0182
1637208395931,100.8609,29.7832,20.2576
1637208395945,101.6826,29.7106,20.2947
1637208395961,100.5687,29.5111,21.0553
1637208395977,101.427,29.0214,20.7029
1637208395991,102.0844,29.366,21.8901
1637208396007,101.1713,29.9645,21.2223
1637208396023,100.7148,30.0734,20.2576
1637208396037,101.3539,30.6719,20.202
1637208396053,101.7557,31.2161,20.4431
1637208396069,99.8747,31.3975,20.1649
1637208396083,100.2947,29.9827,20.1092
1637208396099,100.0391,29.5474,20.9255
1637208396115,100.7696,29.3297,19.2559
1637208396129,102.3036,28.6586,21.5376
1637208396145,102.5775,27.7154,20.406
1637208396161,102.5227,28.6405,19.5341
1637208396175,101.9748,29.0758,19.4785
1637208396191,101.1896,29.9827,18.9591
1637208396207,100.3678,31.1254,19.5156
1637208396221,100.6417,31.6514,21.2779
1637208396237,100.2217,30.545,21.7603
1637208396253,100.5139,30.8533,20.035
1637208396269,101.8653,31.6333,19.4599
1637208396283,101.2444,31.4156,18.8849
1637208396299,101.0617,29.9101,19.3301
1637208396315,101.9566,30.019,20.6472
1637208396329,103.3628,28.9488,21.6861
1637208396345,103.1253,28.2958,20.3689
1637208396361,102.6871,28.7674,19.831
1637208396375,101.3905,28.713,22.1498
1637208396391,101.4087,29.239,22.3539
1637208396407,102.2122,30.7082,20.6658
1637208396421,100.5321,29.6199,19.3857
1637208396437,99.9295,28.9307,20.0536
1637208396453,98.8338,29.4204,19.0889
1637208396467,100.3495,30.5813,19.7382
1637208396483,102.0844,30.3999,21.1852
1637208396499,102.9792,28.8218,21.0182
1637208396513,103.2897,29.6743,18.5695
1637208396529,102.2488,28.7674,19.0704
1637208396545,100.6235,26.8629,19.5712
1637208396559,102.1392,27.008,20.2576
1637208396575,101.8653,29.1302,20.4617
1637208396591,100.1852,30.8896,19.5898
1637208396605,100.5321,30.8352,21.3707
1637208396621,100.8791,30.0008,20.9626
1637208396637,101.1348,31.3793,19.8495
1637208396653,101.7009,31.6333,20.4988
1637208396667,100.6052,31.9235,22.3353
1637208396683,103.4906,30.9259,22.2982
1637208396699,102.9792,30.7445,20.3504
1637208396713,102.5227,30.1278,19.3301
1637208396729,102.3036,28.6767,20.0165
1637208396745,101.9566,29.3116,20.2947
1637208396759,101.7192,30.3092,21.315
1637208396775,100.4591,29.7469,20.944
1637208396791,100.9704,30.545,19.7939
1637208396805,100.6235,31.0347,21.2408
1637208396821,100.2034,31.1073,19.4599
1637208396837,100.9156,30.4361,18.3098
1637208396851,102.267,29.8013,20.4802
1637208396867,102.7053,29.5474,20.573
1637208396883,103.8193,29.4204,22.8919
1637208396897,102.8697,27.5884,22.0014
1637208396913,100.9887,27.2982,20.3133
1637208396929,100.66,28.6767,19.7753
1637208396943,101.5913,29.6381,20.0721
1637208396959,100.8791,30.6357,21.3521
1637208396975,100.8974,30.5994,22.2055
1637208396989,101.3357,30.4724,20.944
1637208397005,100.5869,30.1459,20.1834
1637208397021,101.5366,29.2572,19.497
1637208397037,101.4635,28.4409,19.2188
1637208397051,102.2853,28.2414,20.2947
1637208397067,103.381,27.8968,20.3875
1637208397083,103.6732,30.1459,20.5544
1637208397097,102.4862,30.1459,20.4617
1637208397113,101.5183,29.9283,18.9776
1637208397129,102.6505,30.5087,21.1481
1637208397143,101.7374,30.3455,22.7249
1637208397159,101.1713,30.2185,22.595
1637208397175,101.1896,30.6901,21.2223
1637208397189,100.733,29.6018,18.6808
1637208397205,101.3174,30.0915,19.2002
1637208397221,102.5044,29.1302,18.8107
1637208397235,102.5592,28.3865,19.0518
1637208397251,102.0296,29.1302,20.202
1637208397267,102.8149,29.6925,19.5898
1637208397281,102.8332,30.4906,20.1092
1637208397297,100.9339,30.1459,19.3672
1637208397313,99.2355,30.7989,19.2559
1637208397327,99.619,30.0734,19.2373
1637208397343,100.6235,30.4543,19.5898
1637208397359,101.1531,29.9645,20.2576
1637208397373,102.194,30.3636,19.4785
1637208397389,102.7601,28.1144,18.5324
1637208397405,102.1575,27.1894,18.4582
1637208397421,103.381,28.2414,19.497
1637208397435,102.6323,29.1483,18.7365
1637208397451,102.1027,29.0758,17.7533
1637208397467,100.7696,31.1435,18.8292
1637208397481,99.5643,31.3249,19.2559
1637208397497,99.3816,31.1798,19.9979
1637208397513,100.1121,31.3431,19.8866
1637208397527,99.6921,32.7216,19.4599
1637208397543,101.3905,31.6696,18.217
1637208397559,102.5957,29.8194,18.5138
1637208397573,102.9792,29.7288,20.1278
1637208397589,103.1253,29.5836,22.4652
1637208397605,102.3218,29.4204,21.9458
1637208397619,101.6826,30.7445,19.5527
1637208397635,100.8609,31.7421,19.4043
1637208397651,100.6235,31.9779,20.2576
1637208397665,101.5548,31.9416,20.74
1637208397681,101.3357,32.3044,20.2391
1637208397697,101.3722,29.5655,19.8681
1637208397711,101.1348,30.2548,19.9052
1637208397727,101.2078,29.2027,19.4043
1637208397743,102.6323,29.5655,19.4043
1637208397757,102.4497,30.4543,19.4785
1637208397773,101.5913,31.1073,20.3504
1637208397789,100.5139,28.9669,19.4228
1637208397805,100.66,30.0552,18.7921
1637208397819,101.9566,31.0891,18.1428
1637208397835,102.0844,31.2705,18.8849
1637208397851,101.2626,29.9645,17.9202
1637208397865,101.7009,29.765,18.2912
1637208397881,101.3174,30.1459,19.0518
1637208397897,100.9339,30.4543,18.4953
1637208397911,101.6826,30.2366,19.0333
1637208397927,101.2078,29.1665,19.4785
1637208397943,101.4452,29.3841,19.4785
1637208397957,100.6235,29.239,17.679
1637208397973,99.9478,29.8376,16.6773
1637208397989,99.7104,30.7989,16.3248
1637208398003,100.4226,30.7626,18.1799
1637208398019,101.2078,30.3999,19.1446
1637208398035,101.3539,29.6381,17.6048
1637208398049,102.2853,30.5268,19.1446
1637208398065,101.7192,31.0529,18.6622
1637208398081,102.3401,31.6514,19.7011
1637208398095,102.3218,31.8328,20.8142
1637208398111,102.1575,30.8715,20.1092
1637208398127,102.614,30.9622,19.9979
1637208398143,100.8426,31.2524,18.7365
1637208398157,100.0391,31.6514,17.3451
1637208398173,100.3313,30.2003,17.3266
1637208398189,100.8243,28.8037,19.3486
1637208398203,101.9566,29.4204,21.7974
1637208398219,101.8105,30.8533,21.4634
1637208398235,101.8835,30.1641,20.7029
1637208398249,101.5,30.0371,18.9962
1637208398265,100.733,28.9488,19.5341
1637208398281,101.1713,30.0552,18.9405
1637208398295,102.2122,30.0371,19.9237
1637208398311,101.6826,30.7989,21.8159
1637208398327,102.0296,30.3092,20.4246
1637208398341,101.5548,29.6562,19.5341
1637208398357,101.4087,29.8013,19.1817
1637208398373,101.5548,29.6743,19.831
1637208398387,101.0617,30.4724,19.7568
